AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;0;0;0;0;0
AngLine:38;37;37;37;38;38;38;38;38;38;38
VPosLine:-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;0;0;0;0;0
AngLine:38;37;37;37;38;38;38;38;38;38;38
VPosLine:-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.4122857142857143;-0.4122857142857143;-0.4122857142857143;-0.4122857142857143;-0.4122857142857143;-0.4122857142857143;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
Ajustar angulo da direção: 37
VPosLine:-0.4122857142857143;-0.4122857142857143;-0.4122857142857143;-0.4122857142857143;-0.4122857142857143;-0.4122857142857143;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;-0.4175714285714286;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
0 [1, 0, 1, 0]
VPosLine:-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;-0.4228571428571429;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
inicio de do loop
VPosLine:-0.43342857142857144;-0.43342857142857144;-0.43342857142857144;-0.43342857142857144;-0.43342857142857144;-0.43342857142857144;0;0;0;0;0
AngLine:38;37;37;37;38;38;38;38;38;38;38
VPosLine:-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;-0.42814285714285716;0;0;0;0;0
AngLine:38;38;38;38;38;38;38;38;38;38;38
VPosLine:-0.40700000000000003;-0.40700000000000003;-0.40700000000000003;-0.40700000000000003;-0.40700000000000003;-0.40700000000000003;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
VPosLine:-0.40171428571428575;-0.40171428571428575;-0.40171428571428575;-0.40171428571428575;-0.40171428571428575;-0.40171428571428575;0;0;0;0;0
AngLine:37;37;37;37;37;37;37;37;37;37;37
Ajustar angulo da direção: 37
VPosLine:-0.38057142857142856;-0.38057142857142856;-0.38057142857142856;-0.38057142857142856;-0.38057142857142856;-0.38057142857142856;0;0;0;0;0
AngLine:36;36;36;36;36;36;36;36;36;36;36
VPosLine:-0.35414285714285715;-0.35414285714285715;-0.35414285714285715;-0.35414285714285715;-0.35414285714285715;-0.35414285714285715;0;0;0;0;0
AngLine:35;35;35;35;35;35;35;35;35;35;35
0 [1, 0, 1, 0]
VPosLine:-0.3435714285714286;-0.3435714285714286;-0.3435714285714286;-0.3435714285714286;-0.3435714285714286;-0.3435714285714286;0;0;0;0;0
AngLine:35;35;35;35;35;35;35;35;35;35;35
VPosLine:-0.333;-0.333;-0.333;-0.333;-0.333;-0.333;0;0;0;0;0
AngLine:35;35;35;35;35;35;35;35;35;35;35
VPosLine:-0.32242857142857145;-0.32242857142857145;-0.32242857142857145;-0.32242857142857145;-0.32242857142857145;-0.32242857142857145;0;0;0;0;0
AngLine:35;35;35;35;35;35;35;35;35;35;35
inicio de do loop
VPosLine:-0.3012857142857143;-0.3012857142857143;-0.3012857142857143;-0.3012857142857143;-0.3012857142857143;-0.3012857142857143;0;0;0;0;0
AngLine:34;34;34;34;34;34;34;34;34;34;34
VPosLine:-0.3012857142857143;-0.3012857142857143;-0.3012857142857143;-0.3012857142857143;-0.3012857142857143;-0.3012857142857143;0;0;0;0;0
AngLine:34;34;34;34;34;34;34;34;34;34;34
VPosLine:-0.2854285714285714;-0.2854285714285714;-0.2854285714285714;-0.2854285714285714;-0.2854285714285714;-0.2854285714285714;0;0;0;0;0
AngLine:33;33;33;33;33;33;33;33;33;33;33
Ajustar angulo da direção: 35
VPosLine:-0.2854285714285714;-0.2854285714285714;-0.2854285714285714;-0.2854285714285714;-0.2854285714285714;-0.2854285714285714;0;0;0;0;0
AngLine:33;33;33;33;33;33;33;33;33;33;33
0 [1, 0, 1, 0]
VPosLine:-0.28014285714285714;-0.28014285714285714;-0.28014285714285714;-0.28014285714285714;-0.28014285714285714;-0.28014285714285714;0;0;0;0;0
AngLine:33;33;33;33;33;33;33;33;33;33;33
VPosLine:-0.2642857142857143;-0.2642857142857143;-0.2642857142857143;-0.2642857142857143;-0.2642857142857143;-0.2642857142857143;0;0;0;0;0
AngLine:33;33;33;33;33;33;33;33;33;33;33
VPosLine:-0.259;-0.259;-0.259;-0.259;-0.259;-0.259;0;0;0;0;0
AngLine:33;33;33;33;33;33;33;33;33;33;33
VPosLine:-0.2537142857142857;-0.2537142857142857;-0.2537142857142857;-0.2537142857142857;-0.2537142857142857;-0.2537142857142857;0;0;0;0;0
AngLine:32;32;32;32;32;32;32;32;32;32;32
inicio de do loop
VPosLine:-0.23785714285714288;-0.23785714285714288;-0.23785714285714288;-0.23785714285714288;-0.23785714285714288;-0.23785714285714288;0;0;0;0;0
AngLine:32;32;32;32;32;32;32;32;32;32;32
VPosLine:-0.2325714285714286;-0.2325714285714286;-0.2325714285714286;-0.2325714285714286;-0.2325714285714286;-0.2325714285714286;0;0;0;0;0
AngLine:32;32;32;32;32;32;32;32;32;32;32
VPosLine:-0.2325714285714286;-0.2325714285714286;-0.2325714285714286;-0.2325714285714286;-0.2325714285714286;-0.2325714285714286;0;0;0;0;0
AngLine:32;32;32;32;32;32;32;32;32;32;32
Ajustar angulo da direção: 32
VPosLine:-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;0;0;0;0;0
AngLine:32;32;32;32;32;32;32;32;32;32;32
0 [1, 0, 1, 0]
VPosLine:-0.222;-0.222;-0.222;-0.222;-0.222;-0.222;0;0;0;0;0
AngLine:31;31;31;31;31;31;31;31;31;31;31
VPosLine:-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;0;0;0;0;0
AngLine:32;31;31;31;32;32;32;32;32;32;32
VPosLine:-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;-0.22728571428571429;0;0;0;0;0
AngLine:32;32;32;32;32;32;32;32;32;32;32
VPosLine:-0.222;-0.222;-0.222;-0.222;-0.222;-0.222;0;0;0;0;0
AngLine:31;31;31;31;31;31;31;31;31;31;31
inicio de do loop
VPosLine:-0.185;-0.185;-0.185;-0.185;-0.185;-0.185;0;0;0;0;0
AngLine:30;30;30;30;30;30;30;30;30;30;30
Ajustar angulo da direção: 31
VPosLine:-0.17442857142857143;-0.17442857142857143;-0.17442857142857143;-0.17442857142857143;-0.17442857142857143;-0.17442857142857143;0;0;0;0;0
AngLine:30;30;30;30;30;30;30;30;30;30;30
VPosLine:-0.16914285714285715;-0.16914285714285715;-0.16914285714285715;-0.16914285714285715;-0.16914285714285715;-0.16914285714285715;0;0;0;0;0
AngLine:30;30;30;30;30;30;30;30;30;30;30
VPosLine:-0.15857142857142859;-0.15857142857142859;-0.15857142857142859;-0.15857142857142859;-0.15857142857142859;-0.15857142857142859;0;0;0;0;0
AngLine:30;30;30;30;30;30;30;30;30;30;30
0 [1, 0, 1, 0]
VPosLine:-0.15857142857142859;-0.15857142857142859;-0.15857142857142859;-0.15857142857142859;-0.15857142857142859;-0.15857142857142859;0;0;0;0;0
AngLine:30;30;30;30;30;30;30;30;30;30;30
VPosLine:-0.1532857142857143;-0.1532857142857143;-0.1532857142857143;-0.1532857142857143;-0.1532857142857143;-0.1532857142857143;0;0;0;0;0
AngLine:29;29;29;29;29;29;28;27;26;25;25
VPosLine:-0.1427142857142857;-0.1427142857142857;-0.1427142857142857;-0.1427142857142857;-0.1427142857142857;-0.1427142857142857;0;0;0;0;0
AngLine:29;26;27;28;29;29;28;27;26;25;25
VPosLine:-0.13742857142857143;-0.13742857142857143;-0.13742857142857143;-0.13742857142857143;-0.13742857142857143;-0.13742857142857143;0;0;0;0;0
AngLine:29;26;27;28;29;29;28;27;26;25;25
inicio de do loop
Ajustar angulo da direção: 29
VPosLine:-0.13742857142857143;-0.13742857142857143;-0.13742857142857143;-0.13742857142857143;-0.13742857142857143;-0.13742857142857143;0;0;0;0;0
AngLine:29;26;27;28;29;29;28;27;26;25;25
VPosLine:-0.13214285714285715;-0.13214285714285715;-0.13214285714285715;-0.13214285714285715;-0.13214285714285715;-0.13214285714285715;0;0;0;0;0
AngLine:29;26;27;28;29;29;28;27;26;25;25
VPosLine:-0.12157142857142858;-0.12157142857142858;-0.12157142857142858;-0.12157142857142858;-0.12157142857142858;-0.12157142857142858;0;0;0;0;0
AngLine:28;25;26;27;28;28;27;26;25;25;25
VPosLine:-0.12157142857142858;-0.12157142857142858;-0.12157142857142858;-0.12157142857142858;-0.12157142857142858;-0.12157142857142858;0;0;0;0;0
AngLine:28;25;26;27;28;28;27;26;25;25;25
0 [1, 0, 1, 0]
VPosLine:-0.111;-0.111;-0.111;-0.111;-0.111;-0.111;0;0;0;0;0
AngLine:28;25;26;27;28;28;27;26;25;25;25
VPosLine:-0.10571428571428572;-0.10571428571428572;-0.10571428571428572;-0.10571428571428572;-0.10571428571428572;-0.10571428571428572;0;0;0;0;0
AngLine:28;25;26;27;28;28;27;26;25;25;25
inicio de do loop
VPosLine:-0.09514285714285714;-0.09514285714285714;-0.09514285714285714;-0.09514285714285714;-0.09514285714285714;-0.09514285714285714;0;0;0;0;0
AngLine:28;25;26;27;28;28;27;26;25;25;25
VPosLine:-0.09514285714285714;-0.09514285714285714;-0.09514285714285714;-0.09514285714285714;-0.09514285714285714;-0.09514285714285714;0;0;0;0;0
AngLine:28;25;26;27;28;28;27;26;25;25;25
Ajustar angulo da direção: 28
VPosLine:-0.08457142857142858;-0.08457142857142858;-0.08457142857142858;-0.08457142857142858;-0.08457142857142858;-0.08457142857142858;0;0;0;0;0
AngLine:27;25;26;26;27;27;26;26;25;25;25
VPosLine:-0.06871428571428571;-0.06871428571428571;-0.06871428571428571;-0.06871428571428571;-0.06871428571428571;-0.06871428571428571;0;0;0;0;0
AngLine:27;25;26;26;27;27;26;26;25;25;25
VPosLine:-0.06342857142857143;-0.06342857142857143;-0.06342857142857143;-0.06342857142857143;-0.06342857142857143;-0.06342857142857143;0;0;0;0;0
AngLine:27;25;26;26;27;27;26;26;25;25;25
VPosLine:-0.05814285714285715;-0.05814285714285715;-0.05814285714285715;-0.05814285714285715;-0.05814285714285715;-0.05814285714285715;0;0;0;0;0
AngLine:26;25;25;25;26;26;25;25;25;25;25
0 [1, 0, 1, 0]
VPosLine:-0.05285714285714286;-0.05285714285714286;-0.05285714285714286;-0.05285714285714286;-0.05285714285714286;-0.05285714285714286;0;0;0;0;0
AngLine:26;25;25;25;26;26;25;25;25;25;25
inicio de do loop
VPosLine:-0.04228571428571429;-0.04228571428571429;-0.04228571428571429;-0.04228571428571429;-0.04228571428571429;-0.04228571428571429;0;0;0;0;0
AngLine:26;25;25;25;26;26;25;25;25;25;25
VPosLine:-0.031714285714285716;-0.031714285714285716;-0.031714285714285716;-0.031714285714285716;-0.031714285714285716;-0.031714285714285716;0;0;0;0;0
AngLine:26;25;25;25;26;26;25;25;25;25;25
VPosLine:-0.015857142857142858;-0.015857142857142858;-0.015857142857142858;-0.015857142857142858;-0.015857142857142858;-0.015857142857142858;0;0;0;0;0
AngLine:25;25;25;25;25;25;25;25;25;25;25
Ajustar angulo da direção: 26
VPosLine:-0.015857142857142858;-0.015857142857142858;-0.015857142857142858;-0.015857142857142858;-0.015857142857142858;-0.015857142857142858;0;0;0;0;0
AngLine:25;25;25;25;25;25;25;25;25;25;25
VPosLine:-0.010571428571428572;-0.010571428571428572;-0.010571428571428572;-0.010571428571428572;-0.010571428571428572;-0.010571428571428572;0;0;0;0;0
AngLine:25;25;25;25;25;25;25;25;25;25;25
VPosLine:0.015857142857142858;0.015857142857142858;0.015857142857142858;0.015857142857142858;0.015857142857142858;0.015857142857142858;0;0;0;0;0
AngLine:24;24;24;24;24;24;24;24;24;25;25
VPosLine:0.015857142857142858;0.015857142857142858;0.015857142857142858;0.015857142857142858;0.015857142857142858;0.015857142857142858;0;0;0;0;0
AngLine:24;24;24;24;24;24;24;24;24;25;25
0 [1, 0, 1, 0]
VPosLine:0.021142857142857144;0.021142857142857144;0.021142857142857144;0.021142857142857144;0.021142857142857144;0.021142857142857144;0;0;0;0;0
AngLine:24;24;24;24;24;24;24;24;24;25;25
inicio de do loop
VPosLine:0.031714285714285716;0.031714285714285716;0.031714285714285716;0.031714285714285716;0.031714285714285716;0.031714285714285716;0;0;0;0;0
AngLine:23;24;24;23;23;23;23;24;24;25;25
VPosLine:0.031714285714285716;0.031714285714285716;0.031714285714285716;0.031714285714285716;0.031714285714285716;0.031714285714285716;0;0;0;0;0
AngLine:23;24;24;23;23;23;23;24;24;25;25
VPosLine:0.05814285714285715;0.05814285714285715;0.05814285714285715;0.05814285714285715;0.05814285714285715;0.05814285714285715;0;0;0;0;0
AngLine:23;24;24;23;23;23;23;24;24;25;25
VPosLine:0.06342857142857143;0.06342857142857143;0.06342857142857143;0.06342857142857143;0.06342857142857143;0.06342857142857143;0;0;0;0;0
AngLine:22;24;23;22;22;22;22;23;24;25;25
Ajustar angulo da direção: 24
VPosLine:0.09514285714285714;0.09514285714285714;0.09514285714285714;0.09514285714285714;0.09514285714285714;0.09514285714285714;0;0;0;0;0
AngLine:21;24;23;22;21;21;22;23;24;25;25
0 [1, 0, 1, 0]
VPosLine:0.09514285714285714;0.09514285714285714;0.09514285714285714;0.09514285714285714;0.09514285714285714;0.09514285714285714;0;0;0;0;0
AngLine:21;24;23;22;21;21;22;23;24;25;25
VPosLine:0.111;0.111;0.111;0.111;0.111;0.111;0;0;0;0;0
AngLine:21;24;23;22;21;21;22;23;24;25;25
VPosLine:0.12157142857142858;0.12157142857142858;0.12157142857142858;0.12157142857142858;0.12157142857142858;0.12157142857142858;0;0;0;0;0
AngLine:21;24;23;22;21;21;22;23;24;25;25
inicio de do loop
VPosLine:0.12157142857142858;0.12157142857142858;0.12157142857142858;0.12157142857142858;0.12157142857142858;0.12157142857142858;0;0;0;0;0
AngLine:21;24;23;22;21;21;22;23;24;25;25
VPosLine:0.13214285714285715;0.13214285714285715;0.13214285714285715;0.13214285714285715;0.13214285714285715;0.13214285714285715;0;0;0;0;0
AngLine:20;25;25;25;25;25;25;25;25;25;25
VPosLine:0.14800000000000002;0.14800000000000002;0.14800000000000002;0.14800000000000002;0.14800000000000002;0.14800000000000002;0;0;0;0;0
AngLine:20;25;25;25;25;25;25;25;25;25;25
VPosLine:0.1532857142857143;0.1532857142857143;0.1532857142857143;0.1532857142857143;0.1532857142857143;0.1532857142857143;0;0;0;0;0
AngLine:20;25;25;25;25;25;25;25;25;25;25
Ajustar angulo da direção: 21
0 [1, 0, 1, 0]
VPosLine:0.15857142857142859;0.15857142857142859;0.15857142857142859;0.15857142857142859;0.15857142857142859;0.15857142857142859;0;0;0;0;0
AngLine:19;25;25;25;25;25;25;25;25;25;25
VPosLine:0.17442857142857143;0.17442857142857143;0.17442857142857143;0.17442857142857143;0.17442857142857143;0.17442857142857143;0;0;0;0;0
AngLine:19;25;25;25;25;25;25;25;25;25;25
VPosLine:0.17971428571428572;0.17971428571428572;0.17971428571428572;0.17971428571428572;0.17971428571428572;0.17971428571428572;0;0;0;0;0
AngLine:19;25;25;25;25;25;25;25;25;25;25
VPosLine:0.1955714285714286;0.1955714285714286;0.1955714285714286;0.1955714285714286;0.1955714285714286;0.1955714285714286;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
inicio de do loop
VPosLine:0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
Ajustar angulo da direção: 18
VPosLine:0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
0 [1, 0, 1, 0]
VPosLine:0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
inicio de do loop
Ajustar angulo da direção: 18
VPosLine:0.222;0.222;0.222;0.222;0.222;0.222;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.21671428571428572;0.21671428571428572;0.21671428571428572;0.21671428571428572;0.21671428571428572;0.21671428571428572;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.21671428571428572;0.21671428571428572;0.21671428571428572;0.21671428571428572;0.21671428571428572;0.21671428571428572;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
0 [1, 0, 1, 0]
VPosLine:0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0.21142857142857144;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.21671428571428572;0.21671428571428572;0.21671428571428572;0.21671428571428572;0.21671428571428572;0.21671428571428572;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0;0;0;0;0
inicio de do loop
AngLine:18;25;25;25;25;25;25;25;25;25;25
Ajustar angulo da direção: 18
VPosLine:0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0.20614285714285716;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0;0;0;0;0
AngLine:18;25;25;25;25;25;25;25;25;25;25
VPosLine:0.185;0.185;0.185;0.185;0.185;0.185;0;0;0;0;0
AngLine:19;25;25;25;25;25;25;25;25;25;25
VPosLine:0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0.20085714285714287;0;0;0;0;0
